District,Year,Rice_Area,Rice_Production,Rice_Yield,Groundnut_Area,Groundnut_Production,Groundnut_Yield,Jowar_Area,Jowar_Production,Jowar_Yield,Bajra_Area,Bajra_Production,Bajra_Yield,Maize_Area,Maize_Production,Maize_Yield,Total_Area,Rice_weight,Groundnut_weight,Jowar_weight,Bajra_weight,Maize_weight,GW_Jan,GW_May,GW_Annual_Mean,GW_Max_Depth,Crop_Water_Stress_Index
Namakkal,2011,8129.0,35747.0,4.397465862959773,26538.0,64688.0,2.437561232948979,9917.0,8476.0,0.8546939598668952,51.0,121.0,2.372549019607843,6655.0,40891.0,6.144402704733284,51290.0,0.15849093390524469,0.5174108013257945,0.19335153051277051,0.0009943458763891596,0.12975238837980113,8.97,9.28,9.712,12.75,1205.0848118541628
Namakkal,2012,5545.0,20254.0,3.652660054102795,28686.0,39156.0,1.3649864045178832,0.0,,,0.0,,,8451.0,35427.0,4.192048278310259,42682.0,0.12991424956656203,0.6720865938803242,0.0,0.0,0.19799915655311373,8.68,11.74,11.171666666666667,13.25,1234.4712056604658
Namakkal,2013,9180.0,50983.0,5.553703703703704,25429.0,53653.0,2.109913877855991,88750.0,164421.0,1.852630985915493,392.0,850.0,2.1683673469387754,10029.0,84738.0,8.449297038588094,133780.0,0.06862012258932576,0.19008072955598745,0.663402601285693,0.002930183883988638,0.07496636268500523,12.23,14.63,13.4275,15.07,917.1445657048887
Namakkal,2014,10416.0,53325.0,5.119527649769585,28854.0,62632.0,2.170652249254869,85992.0,160096.0,1.8617545818215648,276.0,849.0,3.0760869565217392,10926.0,91371.0,8.362712795167491,136464.0,0.07632782272247626,0.211440379880408,0.6301442138586001,0.0020225114315863524,0.0800650721069293,11.84,14.66,13.233333333333334,14.75,940.2479774885684
Namakkal,2015,11983.0,60391.0,5.039722940832847,31428.0,55459.0,1.7646366297569047,67173.0,48653.0,0.7242939871674631,57.0,148.0,2.5964912280701755,9382.0,84648.0,9.022383287145598,120023.0,0.0998391974871483,0.26184981211934377,0.5596677303516826,0.0004749089757796422,0.07816835106604568,11.56,12.04,11.46,12.71,997.207201952959
Namakkal,2016,2188.0,7133.0,3.260054844606947,27405.0,17362.0,0.6335340266374749,47505.0,21443.0,0.4513840648352805,54.0,157.0,2.9074074074074074,5898.0,39526.0,6.701593760596812,83050.0,0.02634557495484648,0.3299819385912101,0.5720048163756773,0.000650210716435882,0.07101745936183022,9.04,11.91,11.453636363636363,12.69,881.7302829620711
Namakkal,2017,7311.0,40441.0,5.531527834769525,27450.0,65563.0,2.3884517304189434,80308.0,40588.0,0.5054041938536634,230.0,542.0,2.356521739130435,7490.0,63312.0,8.45287049399199,122789.0,0.05954116411079168,0.22355422717018625,0.6540325273436546,0.0018731319580744202,0.06099894941729308,14.22,15.16,13.969090909090909,16.82,904.1778986717052
Namakkal,2018,7635.0,28747.0,3.765160445317616,32108.0,47196.0,1.4699140401146131,76245.0,39917.0,0.5235359695717752,168.0,472.0,2.8095238095238093,9157.0,67900.0,7.41509227913072,125313.0,0.060927437696009196,0.2562224190626671,0.6084364750664336,0.0013406430298532476,0.07307302514503683,11.25,11.71,11.693636363636363,12.74,922.6704332351792
Namakkal,2019,10553.0,47734.0,4.523263526959158,31318.0,70594.0,2.2541030717159463,79140.0,36802.0,0.4650240080869345,62.0,171.0,2.7580645161290325,3870.0,30818.0,7.963307493540052,124943.0,0.0844625149067975,0.25065830018488433,0.6334088344284994,0.0004962262791833076,0.03097412420063549,12.2,14.04,12.701818181818181,14.32,942.5682111042636
Namakkal,2020,10281.0,38122.0,3.708005057873748,33539.0,53788.0,1.6037448940039951,82714.0,53441.0,0.6460937688903934,118.0,306.0,2.593220338983051,5926.0,43906.0,7.409044886938913,132578.0,0.07754680263693825,0.25297560681259335,0.623889333071852,0.0008900420884309614,0.0446982153901854,10.47,12.91,11.402083333333332,13.03,937.5590218588303
Namakkal,2021,10753.0,51901.0,4.826653027062215,32656.0,71508.0,2.189735423811857,76473.0,42727.0,0.558720071136218,107.0,268.0,2.504672897196261,4895.0,33186.0,6.7795709908069455,124884.0,0.08610390442330483,0.2614906633355754,0.6123522628999711,0.0008567951058582365,0.03919637423529035,10.11,11.69,10.842727272727272,12.22,952.775375548509
Namakkal,2022,10444.0,53652.0,5.137112217541172,30722.0,64198.0,2.0896426013931384,69479.0,32849.0,0.4727903395270513,117.0,283.0,2.418803418803418,9908.0,69987.0,7.063685910375455,120670.0,0.08655009530123477,0.2545951769288141,0.5757769122399934,0.0009695864755117262,0.08210822905444601,6.87,8.05,6.845454545454545,8.23,972.9319632054362
Perambalur,2011,13099.0,58475.0,4.464081227574624,2224.0,4645.0,2.0885791366906474,1363.0,1628.0,1.194424064563463,151.0,377.0,2.4966887417218544,40748.0,235188.0,5.771767939530775,57585.0,0.22747243205695927,0.03862116870712859,0.023669358339845445,0.0026222106451332813,0.7076148302509334,2.95,5.76,4.9030000000000005,6.52,1474.0574802465921
Perambalur,2012,7299.0,20892.0,2.8623099054665024,1481.0,3686.0,2.488858879135719,0.0,,,0.0,,,45747.0,88756.0,1.9401490808140425,54527.0,0.13386028939791297,0.02716085608964366,0.0,0.0,0.8389788545124434,11.52,5.34,6.799166666666667,11.52,1368.5862049993582
Perambalur,2013,7175.0,36163.0,5.0401393728223,2023.0,5332.0,2.635689569945625,3637.0,6391.0,1.7572174869397856,191.0,412.0,2.157068062827225,47737.0,365076.0,7.647652764103316,60763.0,0.11808172736698319,0.03329328703322746,0.059855504171946745,0.0031433602685845006,0.7856261211592581,8.84,13.18,10.62,13.31,1314.4051478695917
Perambalur,2014,8994.0,43431.0,4.8288859239493,1451.0,3653.0,2.5175740868366643,2165.0,3646.0,1.6840646651270208,100.0,307.0,3.07,36809.0,406227.0,11.036078133065285,49519.0,0.1816272541852622,0.029301884125285244,0.043720592095963164,0.002019426886649569,0.7433308427068398,7.96,9.0,8.865833333333333,10.26,1406.7792160584827
Perambalur,2015,14089.0,64208.0,4.557314216764852,2903.0,8238.0,2.83775404753703,938.0,1215.0,1.2953091684434968,89.0,226.0,2.539325842696629,54249.0,325548.0,6.000995410053641,72268.0,0.1949548901311784,0.040169923064150105,0.012979465323518017,0.0012315270935960591,0.7506641943875574,6.24,8.77,8.161818181818182,10.01,1437.932418221066
Perambalur,2016,3319.0,9439.0,2.8439288942452547,1207.0,2651.0,2.196354598177299,931.0,767.0,0.8238453276047261,208.0,318.0,1.5288461538461535,48537.0,118939.0,2.4504810762923133,54202.0,0.06123390280801447,0.022268550975978747,0.01717648795247408,0.003837496771336851,0.8954835614921959,5.0,7.1,7.25,8.83,1263.4921220619167
Perambalur,2017,9233.0,45023.0,4.876313224304126,2175.0,4580.0,2.105747126436781,531.0,955.0,1.7984934086629,89.0,200.0,2.247191011235955,39725.0,443845.0,11.17293895531781,51753.0,0.1784051166115974,0.042026549185554464,0.010260274766680193,0.0017197070701215388,0.7675883523660464,9.92,12.55,10.571818181818182,13.4,1417.0154387185282
Perambalur,2018,2613.0,10880.0,4.163796402602372,927.0,2494.0,2.6903991370010787,1173.0,1376.0,1.1730605285592497,158.0,438.0,2.7721518987341773,61642.0,464479.0,7.535105934265598,66513.0,0.03928555320012629,0.013937125073293942,0.017635650173650264,0.002375475470960564,0.926766196081969,6.4,9.28,9.80909090909091,12.12,1237.5655886819118
Perambalur,2019,6162.0,26988.0,4.379746835443038,2064.0,5661.0,2.7427325581395348,866.0,1032.0,1.1916859122401848,61.0,165.0,2.7049180327868854,57172.0,570177.0,9.97301126425523,66325.0,0.09290614398793819,0.031119487372785526,0.013056916698077648,0.0009197135318507351,0.8619977384093479,12.41,14.67,12.60090909090909,14.86,1307.289860535243
Perambalur,2020,7120.0,25505.0,3.582162921348315,2625.0,5409.0,2.0605714285714285,247.0,278.0,1.125506072874494,200.0,484.0,2.42,68581.0,569480.0,8.303757600501596,78773.0,0.09038629987432242,0.03332360072613713,0.003135592144516522,0.0025389410077056858,0.8706155662473183,6.97,9.45,8.715416666666666,10.31,1307.238520812969
Perambalur,2021,8925.0,35888.0,4.021064425770308,1978.0,5475.0,2.767947421638018,202.0,194.0,0.9603960396039604,151.0,373.0,2.4701986754966887,67183.0,601209.0,8.948826339996724,78439.0,0.11378268463391936,0.025217047642116804,0.0025752495569805836,0.0019250627876439017,0.8564999553793393,4.43,7.1,6.3090909090909095,8.05,1340.0464054870663
Perambalur,2022,7522.0,30178.0,4.011964902951343,2360.0,5549.0,2.351271186440678,73.0,61.0,0.8356164383561644,145.0,366.0,2.524137931034483,66047.0,594577.0,9.002331672899603,76147.0,0.09878261783129999,0.030992685200992815,0.0009586720422340998,0.0019042115907389654,0.8673618133347342,3.32,5.01,4.431818181818182,5.02,1320.2161608467832
Pudukkottai,2011,92590.0,334264.0,3.6101522842639593,17629.0,38341.0,2.1748822962164613,525.0,660.0,1.2571428571428571,11.0,24.0,2.1818181818181817,4757.0,36137.0,7.596594492327097,115512.0,0.8015617425029434,0.15261617840570676,0.0045449823394971955,9.522820139898885e-05,0.04118186855045363,3.3,5.23,4.599,5.72,2209.1583558418174
Pudukkottai,2012,83585.0,240394.0,2.8760423520966683,12303.0,24197.0,1.966756075753881,0.0,,,0.0,,,4022.0,23141.0,5.75360517155644,99910.0,0.8366029426483835,0.12314082674406966,0.0,0.0,0.040256230607546795,3.58,6.31,5.9375,7.55,2262.955660094085
Pudukkottai,2013,72652.0,119895.0,1.6502642735230963,8465.0,17198.0,2.0316597755463675,402.0,476.0,1.1840796019900497,21.0,48.0,2.2857142857142856,8662.0,55096.0,6.360655737704918,90202.0,0.8054366865479701,0.09384492583313009,0.004456663932063591,0.00023281080242123234,0.09602891288441498,6.69,7.31,7.286666666666666,8.11,2225.884126737766
Pudukkottai,2014,67238.0,279126.0,4.151313245486183,5869.0,19627.0,3.344181291531777,419.0,853.0,2.035799522673031,2.0,6.0,3.0,5738.0,45361.0,7.905367723945625,79266.0,0.8482577649938183,0.07404183382534757,0.005285999041203038,2.523149900335579e-05,0.07238917064062776,7.17,5.41,7.644166666666667,9.03,2285.26354300709
Pudukkottai,2015,73625.0,258976.0,3.5175008488964346,7998.0,25470.0,3.184546136534133,107.0,118.0,1.102803738317757,0.0,,,5097.0,43163.0,8.468314694918579,86827.0,0.8479505223029703,0.0921142041070174,0.0012323355638223133,0.0,0.05870293802619001,7.74,7.13,7.369090909090909,8.4,2283.2966703905468
Pudukkottai,2016,69142.0,73659.0,1.0653293222643256,8434.0,19314.0,2.290016599478302,54.0,28.0,0.5185185185185185,4.0,10.0,2.5,3199.0,10168.0,3.1784932791497345,80833.0,0.8553684757462917,0.10433857459206017,0.0006680439919339873,4.948474014325832e-05,0.039575420929570844,5.54,7.73,7.647272727272727,8.41,2290.7376937636855
Pudukkottai,2017,85681.0,171646.0,2.003314620510965,10596.0,30783.0,2.90515288788222,54.0,60.0,1.1111111111111112,10.0,23.0,2.3,3415.0,27252.0,7.9800878477306,99756.0,0.858905729981154,0.106219174786479,0.0005413208228076507,0.0001002445968162316,0.034233529812743094,8.93,9.99,8.987272727272726,10.09,2294.982757929348
Pudukkottai,2018,74925.0,196828.0,2.6270003336670005,10425.0,23076.0,2.213525179856115,146.0,183.0,1.2534246575342465,7.0,13.0,1.8571428571428568,3265.0,21860.0,6.695252679938744,88768.0,0.8440541636625811,0.1174409697188176,0.001644736842105263,7.885724585436193e-05,0.03678127253064167,8.23,8.84,8.084545454545456,8.84,2272.8967645998555
Pudukkottai,2019,87809.0,273188.0,3.111161726018973,10517.0,31264.0,2.9727108491014547,38.0,44.0,1.1578947368421053,3.0,10.0,3.333333333333333,2579.0,20944.0,8.120977122915859,100946.0,0.8698611138628574,0.1041844154300319,0.00037643888811839994,2.971885958829473e-05,0.02554831295940404,6.8,8.98,7.570909090909091,9.54,2309.7705704039786
Pudukkottai,2020,91941.0,209252.0,2.2759378296951307,15324.0,32711.0,2.134625424171235,8.0,7.0,0.875,27.0,57.0,2.111111111111111,1737.0,11701.0,6.736327000575705,109037.0,0.8432091858726855,0.14053944991149794,7.336959013912708e-05,0.0002476223667195539,0.015930372258957968,5.25,6.69,5.874583333333334,6.69,2267.829268963746
Pudukkottai,2021,109299.0,324016.0,2.964491898370525,11452.0,31023.0,2.7089591337757595,22.0,18.0,0.8181818181818182,11.0,25.0,2.272727272727273,1766.0,13223.0,7.487542468856172,122550.0,0.8918727050183598,0.09344757241942064,0.0001795185638514892,8.97592819257446e-05,0.014410444716442268,3.24,5.77,4.618181818181818,6.04,2340.5834353325176
Pudukkottai,2022,101039.0,354955.0,3.513049416561921,11435.0,25360.0,2.2177525142107566,53.0,42.0,0.7924528301886793,7.0,17.0,2.4285714285714284,2069.0,14835.0,7.170130497825037,114603.0,0.8816435869916145,0.09977923789080564,0.00046246607854942714,6.108042546879227e-05,0.0180536286135616,2.68,4.24,4.071818181818181,4.81,2325.900718131288
Ramanathapuram,2011,128960.0,438236.0,3.3982320099255583,3705.0,5149.0,1.3897435897435897,1734.0,1634.0,0.9423298731257208,496.0,876.0,1.7661290322580645,391.0,2600.0,6.649616368286445,135286.0,0.9532398030838372,0.027386425794243306,0.012817290776577029,0.0036663069349378353,0.002890173410404624,3.65,3.57,3.8280000000000003,4.42,2424.3927679139006
Ramanathapuram,2012,116505.0,68559.0,0.588464014419982,3423.0,4285.0,1.2518258837277243,0.0,,,0.0,,,1519.0,4282.0,2.8189598420013167,121447.0,0.9593073521783164,0.02818513425609525,0.0,0.0,0.01250751356558828,2.87,3.94,4.105833333333334,5.06,2441.4625309805924
Ramanathapuram,2013,114981.0,33928.0,0.2950748384515703,3572.0,3378.0,0.9456886898096304,3237.0,6842.0,2.113685511275873,1604.0,1154.0,0.7194513715710723,885.0,4427.0,5.00225988700565,124279.0,0.9251844639882845,0.028741782602048616,0.026046234681643722,0.012906444371132694,0.007121074356890545,4.23,4.91,5.0475,5.74,2373.643173826633
Ramanathapuram,2014,116867.0,423162.0,3.620885279848032,3107.0,7004.0,2.254264563887995,4019.0,7939.0,1.975367006718089,1271.0,4378.0,3.4445318646734853,665.0,4987.0,7.499248120300752,125929.0,0.9280388155230328,0.02467263299160638,0.0319148091384828,0.010092988906447284,0.005280753440430719,4.52,5.18,5.0008333333333335,5.49,2377.484137887222
Ramanathapuram,2015,116582.0,303463.0,2.603000463193289,3211.0,4364.0,1.359078168794768,3791.0,7468.0,1.9699287786863624,684.0,1484.0,2.1695906432748537,676.0,4626.0,6.84319526627219,124944.0,0.9330740171596875,0.025699513381995134,0.030341593033679087,0.005474452554744526,0.005410423869893713,4.13,4.42,4.568181818181818,5.21,2388.3059610705595
Ramanathapuram,2016,121849.0,244.0,0.0020024784774598,3121.0,1227.0,0.3931432233258571,3230.0,,,858.0,,,662.0,831.0,1.255287009063444,129720.0,0.9393231575701511,0.02405951279679309,0.024899784150477954,0.006614246068455134,0.005103299414122726,3.62,4.67,4.716363636363637,5.4,2398.5669133518345
Ramanathapuram,2017,126643.0,35967.0,0.2840030637303286,2925.0,3223.0,1.1018803418803418,3604.0,2029.0,0.5629855715871254,602.0,458.0,0.760797342192691,751.0,5026.0,6.692410119840213,134525.0,0.9414086601003531,0.02174317041442111,0.026790559375580746,0.004475004645976584,0.005582605463668463,5.5,5.74,5.665454545454545,6.03,2402.507340643003
Ramanathapuram,2018,125617.0,55397.0,0.4409992278115223,2877.0,2660.0,0.924574209245742,4000.0,4210.0,1.0525,759.0,583.0,0.7681159420289855,1487.0,10407.0,6.9986550100874245,134740.0,0.9322918212854386,0.02135223393201722,0.029686804215526198,0.0056330710998960965,0.011036069467121865,5.35,5.19,5.28090909090909,5.58,2388.359061896987
Ramanathapuram,2019,127288.0,321481.0,2.5256190685689144,2692.0,5735.0,2.1303863298662704,7277.0,16162.0,2.2209701800192385,1073.0,2059.0,1.9189189189189189,340.0,2290.0,6.735294117647059,138670.0,0.9179202423018678,0.01941299487993077,0.052477103915771255,0.0077377947645489295,0.0024518641378813008,5.14,5.04,4.844545454545455,5.35,2356.9849282469177
Ramanathapuram,2020,133847.0,349191.0,2.6088817829312574,3364.0,5904.0,1.7550535077288942,5574.0,9813.0,1.7604951560818085,1059.0,1900.0,1.7941454202077431,561.0,2967.0,5.288770053475936,144405.0,0.9268861881513798,0.023295592257885807,0.03859977147605692,0.007333541082372494,0.0038849070323049755,4.19,4.95,4.66375,5.2,2375.1262075412897
Ramanathapuram,2021,136340.0,316868.0,2.324101510928561,3128.0,3613.0,1.1550511508951409,5529.0,10041.0,1.8160607704829084,1015.0,1616.0,1.5921182266009852,441.0,2677.0,6.070294784580499,146453.0,0.9309471297959072,0.021358388015267696,0.03775272613056749,0.0069305510983045755,0.0030112049599530224,3.16,4.23,4.050909090909091,4.83,2381.538787187698
Ramanathapuram,2022,134571.0,117722.0,0.8747947180298876,2240.0,840.0,0.375,4591.0,1323.0,0.2881725114354171,667.0,266.0,0.3988005997001499,451.0,2838.0,6.2926829268292686,142520.0,0.9442253718776312,0.015717092337917484,0.03221302273365142,0.004680044905978108,0.0031644681448217793,3.45,4.08,4.246363636363636,7.92,2404.4990176817287
Ranipet,2020,37472.0,167675.0,4.474674423569598,11367.0,29370.0,2.5837951966218,61.0,69.0,1.1311475409836065,117.0,289.0,2.47008547008547,2.0,14.0,7.0,49019.0,0.76443827903466,0.23188967543197536,0.0012444154307513413,0.002386829596686999,4.0800505926273486e-05,8.04,8.04,7.214583333333333,8.04,2144.860156265938
Ranipet,2021,44465.0,174873.0,3.932823569099292,9106.0,24672.0,2.709422358884252,27.0,28.0,1.037037037037037,72.0,142.0,1.9722222222222223,1.0,8.0,8.0,53671.0,0.8284734772968643,0.16966331911087926,0.000503064969909262,0.0013415065864246986,1.863203592256526e-05,3.83,5.8,4.420909090909091,6.17,2241.7581189096536
Ranipet,2022,43603.0,179239.0,4.110703391968443,9995.0,29792.0,2.980690345172586,33.0,27.0,0.8181818181818182,83.0,208.0,2.5060240963855422,2.0,14.0,7.0,53716.0,0.8117320723806687,0.1860711892173654,0.0006143420954650384,0.001545163452230248,3.7232854270608387e-05,2.27,4.45,3.235454545454545,4.45,2216.49415444188
Salem,2011,27745.0,125327.0,4.517102180573076,19773.0,49107.0,2.483538158094371,17397.0,17106.0,0.9832729780996724,838.0,1301.0,1.5525059665871122,34666.0,198436.0,5.724225465874344,100419.0,0.27629233511586454,0.19690496818331193,0.17324410719087024,0.008345034306256783,0.3452135552036965,7.44,8.74,8.257000000000001,9.22,1426.500960973521
Salem,2012,12929.0,52953.0,4.09567638641813,17548.0,33902.0,1.931958057898336,0.0,,,0.0,,,29542.0,167367.0,5.665391645792431,60019.0,0.21541511854579384,0.2923740815408454,0.0,0.0,0.49221079991336075,6.36,9.58,9.058333333333334,11.32,1421.564837801363
Salem,2013,20148.0,97052.0,4.816954536430415,18837.0,37465.0,1.9889048149917716,31653.0,31948.0,1.009319811708211,777.0,1531.0,1.9703989703989704,35650.0,268346.0,7.527237026647966,107065.0,0.18818474758324383,0.17593984962406015,0.2956428337925559,0.007257273618829683,0.33297529538131043,10.43,13.45,12.530833333333334,14.92,1255.8249661420632
Salem,2014,19343.0,102748.0,5.311895776249807,20716.0,49615.0,2.395008688936088,47452.0,85010.0,1.7914945629267471,1103.0,2282.0,2.068902991840435,38005.0,376544.0,9.907748980397317,126619.0,0.1527653827624606,0.16360893704736257,0.374762081520151,0.008711172888744975,0.3001524257812809,11.02,13.21,12.085,13.27,1171.5232311106547
Salem,2015,24714.0,122541.0,4.958363680504977,21818.0,47067.0,2.157255477128976,41976.0,45040.0,1.0729940918620164,1606.0,4812.0,2.99626400996264,37134.0,377884.0,10.176226638659989,127248.0,0.19421916258015842,0.17146045517414812,0.32987551867219916,0.012621023513139696,0.29182384006035456,10.92,10.98,10.93,12.09,1243.1582421727649
Salem,2016,5024.0,18415.0,3.665406050955414,15765.0,27634.0,1.752870282270853,26528.0,28186.0,1.0625,1188.0,2072.0,1.7441077441077442,30362.0,237710.0,7.829194387721494,78867.0,0.06370218215476689,0.19989349157442277,0.3363637516324952,0.015063334474495036,0.3849772401638201,8.16,10.77,10.262727272727274,12.25,1062.601595090469
Salem,2017,18683.0,94735.0,5.070652464807579,17748.0,47333.0,2.6669483885508227,50957.0,52509.0,1.0304570520242555,588.0,1161.0,1.9744897959183676,34410.0,328170.0,9.537053182214471,122386.0,0.15265634958246857,0.14501658686451066,0.416362982694099,0.0048044710996355796,0.28115960975928617,13.45,13.81,12.65,14.61,1157.424868857549
Salem,2018,9753.0,37371.0,3.8317440787450017,19988.0,35158.0,1.7589553732239345,50605.0,57801.0,1.142199387412311,832.0,2129.0,2.558894230769231,35226.0,358634.0,10.180945892238688,116404.0,0.08378578055736917,0.17171231229167383,0.4347359197278444,0.007147520703755884,0.3026184667193567,9.59,11.69,11.215454545454547,11.81,1051.4930758393184
Salem,2019,19590.0,84593.0,4.318172537008678,19852.0,54866.0,2.763751763046544,66702.0,70240.0,1.0530418877994665,1120.0,3118.0,2.7839285714285715,32341.0,272704.0,8.432144955319872,139605.0,0.14032448694531,0.1422012105583611,0.477790910067691,0.00802263529243222,0.23166075713620574,11.69,12.46,10.771818181818182,12.47,1108.6680276494394
Salem,2020,29008.0,118618.0,4.089147821290679,25049.0,56259.0,2.245957922471955,58429.0,70699.0,1.209998459669,932.0,2405.0,2.580472103004292,36890.0,349814.0,9.482624017348876,150308.0,0.19299039305958432,0.16665114298640127,0.3887284775261463,0.006200601431726854,0.24542938499614125,7.11,10.05,8.43375,10.48,1218.2325624717246
Salem,2021,25728.0,119917.0,4.660953047263682,24394.0,54556.0,2.236451586455686,61383.0,64611.0,1.0525878500562045,777.0,1926.0,2.4787644787644787,39917.0,317544.0,7.955106846706917,152199.0,0.1690418465298721,0.16027700576219292,0.4033075118758993,0.0051051583781759405,0.2622684774538597,6.4,8.97,7.463636363636365,8.97,1181.9611166959046
Salem,2022,24299.0,99983.0,4.114696078027903,22633.0,45495.0,2.010117969336809,55801.0,39067.0,0.7001129012024874,616.0,1640.0,2.6623376623376624,48293.0,396992.0,8.220487441244073,151642.0,0.16023924770182404,0.14925284551773255,0.36797852837604356,0.004062199126890967,0.3184671792775089,4.92,5.17,4.637272727272727,6.52,1191.2214294192902
Sivaganga,2011,83781.0,310176.0,3.702223654527877,6187.0,16579.0,2.679650880879263,93.0,111.0,1.1935483870967742,3.0,7.0,2.333333333333333,155.0,885.0,5.709677419354839,90219.0,0.9286403085824494,0.06857757235172192,0.0010308249925182057,3.325241911349051e-05,0.0017180416541970095,3.92,5.13,4.497,5.65,2392.97487225529
Sivaganga,2012,70632.0,130306.0,1.8448578547966927,3510.0,8924.0,2.5424501424501424,0.0,,,0.0,,,30.0,104.0,3.466666666666667,74172.0,0.9522730949684517,0.04732243973467076,0.0,0.0,0.0004044652968775279,2.88,4.32,4.730833333333333,6.12,2428.490535512053
Sivaganga,2013,65447.0,46084.0,0.7041422830687426,3255.0,5913.0,1.816589861751152,334.0,583.0,1.7455089820359282,20.0,45.0,2.25,352.0,2074.0,5.892045454545454,69408.0,0.9429316505301982,0.04689661134163209,0.004812125403411711,0.0002881512217611803,0.005071461502996773,5.37,7.05,7.131666666666667,8.29,2413.795239741816
Sivaganga,2014,65087.0,224876.0,3.4550063760812453,2254.0,3131.0,1.3890860692102929,364.0,753.0,2.068681318681319,45.0,137.0,3.0444444444444443,228.0,1869.0,8.197368421052632,67978.0,0.9574715349083527,0.033157786342640265,0.005354673570861161,0.0006619788755185502,0.0033540263026273207,7.87,8.85,8.189166666666667,8.9,2434.8745182264847
Sivaganga,2015,67207.0,189480.0,2.8193491749371344,3061.0,4655.0,1.5207448546226725,181.0,241.0,1.3314917127071824,16.0,43.0,2.6875,95.0,686.0,7.221052631578948,70560.0,0.9524801587301587,0.04338151927437642,0.002565192743764172,0.00022675736961451248,0.0013463718820861678,5.87,6.98,6.475454545454546,7.24,2428.083900226757
Sivaganga,2016,65207.0,42855.0,0.6572147162114497,2769.0,3890.0,1.4048392921632358,176.0,101.0,0.5738636363636364,17.0,50.0,2.9411764705882355,19.0,83.0,4.368421052631579,68188.0,0.9562826303748461,0.04060831817915176,0.002581099313662228,0.00024931072916055614,0.00027864140317944506,5.52,7.18,7.025454545454545,7.96,2433.55575761131
Sivaganga,2017,72150.0,64516.0,0.8941926541926541,3063.0,6352.0,2.0737838720208948,218.0,238.0,1.091743119266055,4.0,8.0,2.0,31.0,255.0,8.225806451612904,75466.0,0.9560596825060292,0.04058781437998569,0.0028887180982164152,5.300400180213606e-05,0.00041078101396655446,8.09,9.79,9.088181818181818,9.92,2433.2732621312907
Sivaganga,2018,63492.0,41283.0,0.6502079002079002,2930.0,4975.0,1.6979522184300342,195.0,230.0,1.1794871794871795,4.0,11.0,2.75,22.0,158.0,7.181818181818182,66643.0,0.952718214966313,0.04396560779076572,0.0029260387437540325,6.002130756418529e-05,0.0003301171916030191,8.35,9.07,8.888181818181819,9.98,2428.2295214801256
Sivaganga,2019,70371.0,188316.0,2.676045530118941,2589.0,5886.0,2.273464658169177,486.0,562.0,1.1563786008230452,36.0,100.0,2.7777777777777777,29.0,220.0,7.586206896551724,73511.0,0.9572853042401818,0.03521921889241066,0.006611255458366775,0.000489722626545687,0.0003944987824951368,8.46,9.94,9.00909090909091,10.32,2433.7296459033346
Sivaganga,2020,77917.0,195530.0,2.509465200148876,3000.0,7816.0,2.6053333333333333,165.0,176.0,1.0666666666666669,2.0,6.0,3.0,23.0,150.0,6.521739130434782,81107.0,0.9606692393998052,0.03698817611303586,0.0020343496862169725,2.4658784075357243e-05,0.0002835760168666083,5.28,6.52,5.865416666666667,6.62,2440.4354741267707
Sivaganga,2021,84041.0,227249.0,2.704025416165919,2220.0,4962.0,2.235135135135135,33.0,32.0,0.9696969696969696,5.0,12.0,2.4,40.0,276.0,6.9,86339.0,0.9733839863792724,0.025712598014802118,0.0003822142948146261,5.791125679009486e-05,0.0004632900543207589,3.37,3.93,3.5727272727272723,4.35,2460.0192265372543
Sivaganga,2022,82386.0,213835.0,2.5955259388731093,1986.0,4406.0,2.21852970795569,41.0,35.0,0.8536585365853658,3.0,7.0,2.333333333333333,39.0,268.0,6.871794871794871,84455.0,0.9755017464922148,0.0235154816174294,0.0004854656325854005,3.5521875555029304e-05,0.00046178438221538095,2.36,4.34,3.35,4.53,2463.1780237996572
Thanjavur,2011,180859.0,722576.0,3.9952449145466913,8262.0,26048.0,3.1527475187605907,6.0,7.0,1.1666666666666667,2.0,4.0,2.0,1291.0,7727.0,5.985282726568552,190420.0,0.9497899380317194,0.04338829954836677,3.1509295242096416e-05,1.050309841403214e-05,0.006779750026257746,2.93,4.06,3.239,4.06,2426.0251024052095
Thanjavur,2012,146959.0,431121.0,2.933614137276383,6984.0,21672.0,3.1030927835051547,0.0,,,0.0,,,959.0,3249.0,3.3879040667361835,154902.0,0.9487224180449575,0.04508657086415928,0.0,0.0,0.0061910110908832685,2.65,4.11,3.4175,4.24,2424.3218292856127
Thanjavur,2013,167289.0,831483.0,4.970338755088499,5039.0,18712.0,3.713435205397897,0.0,,,10.0,23.0,2.3,1475.0,8376.0,5.67864406779661,173813.0,0.9624654082260821,0.028990927030774452,0.0,5.7533095913424195e-05,0.008486131647230069,3.2,4.41,4.126666666666666,5.51,2445.360818811021
Thanjavur,2014,177756.0,696193.0,3.916565404262022,4069.0,15336.0,3.768985008601622,0.0,,,0.0,,,1284.0,10552.0,8.218068535825545,183109.0,0.9707660464532055,0.02222173677973229,0.0,0.0,0.007012216767062242,3.58,5.84,4.974166666666666,6.12,2457.551513033221
