District,Date,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,H_16,H_17,H_18,H_19,H_20,H_21,H_22,H_23,H_24,H_25,H_26,H_27,H_28,H_29,H_30,H_31
Mayiladuthurai,2019-03-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2019-04-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2019-05-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2019-06-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2019-07-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2019-08-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2019-09-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2019-10-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2019-11-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-01-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-02-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-03-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-04-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-05-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-06-01,-0.0051947054,0.0041815857,0.00052559574,-0.0013488291,-0.00207976,-0.0057412144,0.014381399,0.004584966,0.0029747821,-0.0034222496,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.007295008,-0.0016891096,-0.001413658,-0.00284493,0.0039825905,0.0009729816,0.009535862,0.011475309,0.0037356268,0.0049316385,0.0069453814,-0.0053993748,-0.0032747658,-0.0072466773,0.0043359403,-0.0016583839
Mayiladuthurai,2020-07-01,-0.0051947054,0.0041815857,0.00052559574,-0.0013488291,-0.00207976,-0.0057412144,0.014381399,0.004584966,0.0029747821,-0.0034222496,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.007295008,-0.0016891096,-0.001413658,-0.00284493,0.0039825905,0.0009729816,0.009535862,0.011475309,0.0037356268,0.0049316385,0.0069453814,-0.0053993748,-0.0032747658,-0.0072466773,0.0043359403,-0.0016583839
Mayiladuthurai,2020-08-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-09-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-10-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-11-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2020-12-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-01-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-02-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-03-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-04-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-05-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-06-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-07-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-08-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-09-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-10-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2021-11-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-01-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-02-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-03-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-04-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-05-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-06-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-07-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-08-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-09-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-10-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2022-11-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2023-01-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2023-02-01,-0.0051947054,0.0041815857,0.0005255956,-0.0013488295,-0.00207976,-0.005741214,0.014381399,0.004584966,0.0029747821,-0.0034222493,-0.008304605,0.0039276825,0.011667691,0.008807302,0.005682379,-0.0061126635,-0.0072950083,-0.0016891098,-0.0014136584,-0.0028449302,0.00398259,0.0009729816,0.009535862,0.01147531,0.0037356268,0.004931639,0.0069453823,-0.0053993748,-0.003274766,-0.007246677,0.00433594,-0.0016583842
Mayiladuthurai,2023-03-01,-0.006840078,0.0071467753,-0.0011870413,-0.0074024745,-0.0019599174,-0.010182145,0.01603566,0.0009761815,-0.0022790453,-0.0014675487,-0.0061892653,0.0031964448,0.012613554,0.008019182,0.005199178,-0.0068204002,-0.0069377986,-0.000110037974,0.0050920397,-0.005303375,0.007403082,0.0016589582,0.010926087,0.010657485,0.0049170307,0.0032813274,0.0077897264,-0.006411502,-0.0060573947,-0.006465974,0.0039893193,-0.0035314693
Mayiladuthurai,2023-04-01,-0.009176616,0.012175948,-0.004848208,-0.018291965,-0.0025424329,-0.017400935,0.018906951,-0.005852434,-0.011445834,0.001913684,-0.0026227445,0.0012188604,0.013579104,0.0061373212,0.004348376,-0.008475914,-0.0064763706,0.0032619196,0.017210884,-0.010222199,0.013723748,0.0027281363,0.013558619,0.009319326,0.0071070655,0.00089175673,0.009707181,-0.008200879,-0.010963602,-0.004311124,0.0033229252,-0.0070625124
Mayiladuthurai,2023-05-01,-0.011548872,0.018408215,-0.010406209,-0.032589536,-0.0043203486,-0.025786577,0.022450287,-0.015049283,-0.02301116,0.0061304523,0.0016960638,-0.00222495,0.01388817,0.0031823202,0.0032268784,-0.011108697,-0.0060312413,0.008327976,0.033639796,-0.017379737,0.022130415,0.0039382293,0.017173162,0.007717419,0.010121077,-0.001591019,0.012749065,-0.010453794,-0.017139498,-0.000534325,0.002356045,-0.011791423
Mayiladuthurai,2023-06-01,-0.013381126,0.024950646,-0.017440455,-0.048189476,-0.007515666,-0.033623822,0.026020188,-0.02521053,-0.035127223,0.010441865,0.005999555,-0.0069738417,0.01313371,-0.00049284264,0.0020171762,-0.014437123,-0.005747958,0.014665652,0.0522932,-0.026177395,0.031489395,0.005069296,0.021333424,0.006129525,0.013784574,-0.003596144,0.01667036,-0.012806345,-0.023596168,0.004743379,0.001151274,-0.017028976
Mayiladuthurai,2023-07-01,-0.013969158,0.030723626,-0.025010793,-0.061709795,-0.012041582,-0.0388229,0.028735794,-0.034152392,-0.045329962,0.013831301,0.009370706,-0.012380495,0.011074906,-0.0041803257,0.0011075537,-0.017725034,-0.00591342,0.02145572,0.06974314,-0.035388406,0.04015822,0.0058847703,0.02533168,0.00492251,0.01787691,-0.004453841,0.020795561,-0.014831169,-0.029127428,0.010982387,-0.00016709292,-0.021782067
Mayiladuthurai,2023-08-01,-0.013785072,0.035697725,-0.03282573,-0.07318961,-0.017418554,-0.041822746,0.030710088,-0.041727867,-0.053534713,0.01649835,0.011726913,-0.018073605,0.008065789,-0.0077632163,0.00039923462,-0.020883933,-0.0061757094,0.028323168,0.0855917,-0.044579018,0.047817998,0.006441462,0.029015923,0.0039892606,0.022157446,-0.004603564,0.024981465,-0.016441539,-0.033589285,0.017621906,-0.0014994221,-0.02590052
Mayiladuthurai,2023-09-01,-0.013269572,0.040100206,-0.040699154,-0.08318956,-0.023225939,-0.043380696,0.032159157,-0.04817532,-0.06024321,0.018702796,0.013246979,-0.023829376,0.004544703,-0.011193709,-0.0002297837,-0.023864364,-0.006312844,0.035080552,0.100140594,-0.053631306,0.054549146,0.0068512764,0.032379076,0.0031699622,0.026516486,-0.0044602887,0.029155467,-0.017696705,-0.03719071,0.024284564,-0.0028202303,-0.029462172
Mayiladuthurai,2023-10-01,-0.012831864,0.04425265,-0.048648354,-0.092703044,-0.02916768,-0.044409923,0.033374317,-0.054066204,-0.06622903,0.020794638,0.014244487,-0.029601099,0.0008788688,-0.014560258,-0.000942615,-0.026781313,-0.006140803,0.041730538,0.114181235,-0.06266445,0.060711395,0.007226967,0.035538517,0.0022833592,0.0308968,-0.00441514,0.03339883,-0.018721158,-0.040297326,0.030808223,-0.004116539,-0.032706495
Mayiladuthurai,2023-11-01,-0.010232073,0.045928605,-0.05440924,-0.09344019,-0.035172608,-0.040353227,0.03242167,-0.054703716,-0.06680408,0.02030993,0.013090634,-0.034113944,-0.0037850249,-0.016483596,-0.00059258076,-0.02765136,-0.0069855712,0.04680741,0.120241046,-0.068915114,0.06313286,0.0070751677,0.037006408,0.0021914712,0.034907147,-0.0023705307,0.035898343,-0.018761864,-0.041015018,0.03633509,-0.005342679,-0.03385692
Mayiladuthurai,2024-01-01,-0.008212303,0.046973947,-0.05939888,-0.093590446,-0.04019296,-0.036061168,0.031280573,-0.05472299,-0.06593645,0.0199063,0.011245338,-0.037787642,-0.008035154,-0.018063275,-0.0002927741,-0.028263735,-0.007048691,0.050741926,0.1244691,-0.07394969,0.06407168,0.006852803,0.037905887,0.002056394,0.038249545,-0.00092785124,0.038114753,-0.018613053,-0.040625464,0.040640704,-0.0062140794,-0.034329876
Mayiladuthurai,2024-02-01,-0.0057441536,0.046641424,-0.06253694,-0.08944605,-0.044357914,-0.030017812,0.029292503,-0.052055236,-0.06244962,0.0184946,0.00830484,-0.04027077,-0.012145034,-0.018767813,0.00033839044,-0.027723454,-0.0071671163,0.0531694,0.12415927,-0.07676472,0.06269826,0.006462474,0.037691105,0.0021608956,0.04084423,0.0009587746,0.039152477,-0.01799011,-0.038923524,0.04357163,-0.0069241454,-0.033571094
Mayiladuthurai,2024-03-01,-0.0035281286,0.045399066,-0.06415532,-0.08336926,-0.047279462,-0.023583027,0.02699386,-0.04808302,-0.05738881,0.016775731,0.0047519943,-0.041635662,-0.015666332,-0.018848289,0.0010167297,-0.026538597,-0.006916573,0.054109164,0.120940834,-0.07779101,0.05963063,0.0060155126,0.036685105,0.002298157,0.042512227,0.0026179522,0.039445177,-0.017144324,-0.03623792,0.04505005,-0.0073568374,-0.032002155
