District,Date,Year,Month_Num,GW_Depth_m
Thiruvarur,2015-05-01,2015,5,2.31
Thiruvarur,2015-06-01,2015,6,2.91
Thiruvarur,2015-07-01,2015,7,3.11
Thiruvarur,2015-08-01,2015,8,5.01
Thiruvarur,2015-09-01,2015,9,2.37
Thiruvarur,2015-10-01,2015,10,1.9
Thiruvarur,2015-11-01,2015,11,0.72
Thiruvarur,2016-01-01,2016,1,1.29
Thiruvarur,2016-02-01,2016,2,2.5
Thiruvarur,2016-03-01,2016,3,2.86
Thiruvarur,2016-04-01,2016,4,3.46
Thiruvarur,2016-05-01,2016,5,3.3
Thiruvarur,2016-06-01,2016,6,3.22
Thiruvarur,2016-07-01,2016,7,4.76
Thiruvarur,2016-08-01,2016,8,4.71
Thiruvarur,2016-09-01,2016,9,5.13
Thiruvarur,2016-10-01,2016,10,3.76
Thiruvarur,2016-11-01,2016,11,3.2
Thiruvarur,2017-01-01,2017,1,5.06
Thiruvarur,2017-02-01,2017,2,4.67
Thiruvarur,2017-03-01,2017,3,4.83
Thiruvarur,2017-04-01,2017,4,5.01
Thiruvarur,2017-05-01,2017,5,5.22
Thiruvarur,2017-06-01,2017,6,5.33
Thiruvarur,2017-07-01,2017,7,5.31
Thiruvarur,2017-08-01,2017,8,5.38
Thiruvarur,2017-09-01,2017,9,3.86
Thiruvarur,2017-10-01,2017,10,3.37
Thiruvarur,2017-11-01,2017,11,1.79
Thiruvarur,2018-01-01,2018,1,3.32
Thiruvarur,2018-02-01,2018,2,3.59
Thiruvarur,2018-03-01,2018,3,3.59
Thiruvarur,2018-04-01,2018,4,3.76
Thiruvarur,2018-05-01,2018,5,4.08
Thiruvarur,2018-06-01,2018,6,4.08
Thiruvarur,2018-07-01,2018,7,4.43
Thiruvarur,2018-08-01,2018,8,4.52
Thiruvarur,2018-09-01,2018,9,4.18
Thiruvarur,2018-10-01,2018,10,3.41
Thiruvarur,2018-11-01,2018,11,2.52
Thiruvarur,2019-01-01,2019,1,3.89
Thiruvarur,2019-02-01,2019,2,5.79
Thiruvarur,2019-03-01,2019,3,5.67
Thiruvarur,2019-04-01,2019,4,5.79
Thiruvarur,2019-05-01,2019,5,5.94
Thiruvarur,2019-06-01,2019,6,5.89
Thiruvarur,2019-07-01,2019,7,5.95
Thiruvarur,2019-08-01,2019,8,5.04
Thiruvarur,2019-09-01,2019,9,3.2
Thiruvarur,2019-10-01,2019,10,2.59
Thiruvarur,2019-11-01,2019,11,1.89
Thiruvarur,2020-01-01,2020,1,2.65
Thiruvarur,2020-02-01,2020,2,3.18
Thiruvarur,2020-03-01,2020,3,4.05
Thiruvarur,2020-04-01,2020,4,3.81
Thiruvarur,2020-05-01,2020,5,4.19
Thiruvarur,2020-06-01,2020,6,4.03
Thiruvarur,2020-07-01,2020,7,3.29
Thiruvarur,2020-08-01,2020,8,3.0
Thiruvarur,2020-09-01,2020,9,2.67
Thiruvarur,2020-10-01,2020,10,2.77
Thiruvarur,2020-11-01,2020,11,1.48
Thiruvarur,2020-12-01,2020,12,1.53
Thiruvarur,2021-01-01,2021,1,1.58
Thiruvarur,2021-02-01,2021,2,2.04
Thiruvarur,2021-03-01,2021,3,3.0
Thiruvarur,2021-04-01,2021,4,3.78
Thiruvarur,2021-05-01,2021,5,4.47
Thiruvarur,2021-06-01,2021,6,3.3
Thiruvarur,2021-07-01,2021,7,3.48
Thiruvarur,2021-08-01,2021,8,3.32
Thiruvarur,2021-09-01,2021,9,2.96
Thiruvarur,2021-10-01,2021,10,2.05
Thiruvarur,2021-11-01,2021,11,1.48
Thiruvarur,2022-01-01,2022,1,1.8
Thiruvarur,2022-02-01,2022,2,2.4
Thiruvarur,2022-03-01,2022,3,2.76
Thiruvarur,2022-04-01,2022,4,3.12
Thiruvarur,2022-05-01,2022,5,3.58
Thiruvarur,2022-06-01,2022,6,3.32
Thiruvarur,2022-07-01,2022,7,2.77
Thiruvarur,2022-08-01,2022,8,2.24
Thiruvarur,2022-09-01,2022,9,2.17
Thiruvarur,2022-10-01,2022,10,1.73
Thiruvarur,2022-11-01,2022,11,1.49
Thiruvarur,2023-01-01,2023,1,1.61
Thiruvarur,2023-02-01,2023,2,2.74
Thiruvarur,2023-03-01,2023,3,2.85
Thiruvarur,2023-04-01,2023,4,3.21
Thiruvarur,2023-05-01,2023,5,3.24
Thiruvarur,2023-06-01,2023,6,3.3
Thiruvarur,2023-07-01,2023,7,2.77
Thiruvarur,2023-08-01,2023,8,2.83
Thiruvarur,2023-09-01,2023,9,2.9
Thiruvarur,2023-10-01,2023,10,2.88
Thiruvarur,2023-11-01,2023,11,2.14
Thiruvarur,2024-01-01,2024,1,2.63
Thiruvarur,2024-02-01,2024,2,3.26
Thiruvarur,2024-03-01,2024,3,3.17
Thiruvarur,2024-04-01,2024,4,3.87
Thiruvarur,2024-05-01,2024,5,3.69
Thiruvarur,2024-06-01,2024,6,2.9
Thiruvarur,2024-07-01,2024,7,4.19
Thiruvarur,2024-08-01,2024,8,3.23
Thiruvarur,2024-09-01,2024,9,3.23
Thiruvarur,2024-10-01,2024,10,2.71
Thiruvarur,2024-11-01,2024,11,1.87
Thiruvarur,2025-01-01,2025,1,2.22
Thiruvarur,2025-02-01,2025,2,2.74
Thiruvarur,2025-03-01,2025,3,3.29
Thiruvarur,2025-04-01,2025,4,2.61
Thiruvarur,2025-05-01,2025,5,3.29
Thiruvarur,2025-06-01,2025,6,3.31
Thiruvarur,2025-07-01,2025,7,2.74
Thiruvarur,2025-08-01,2025,8,3.12
Thiruvarur,2025-09-01,2025,9,3.12
Thiruvarur,2025-10-01,2025,10,2.61
Thiruvarur,2025-11-01,2025,11,3.34
Thiruvarur,2025-12-01,2025,12,2.75
Thoothukudi,2011-01-01,2011,1,2.53
Thoothukudi,2011-02-01,2011,2,2.71
Thoothukudi,2011-03-01,2011,3,2.85
Thoothukudi,2011-04-01,2011,4,3.32
Thoothukudi,2011-05-01,2011,5,4.02
Thoothukudi,2011-06-01,2011,6,4.48
Thoothukudi,2011-07-01,2011,7,5.03
Thoothukudi,2011-08-01,2011,8,5.18
Thoothukudi,2011-11-01,2011,11,3.87
Thoothukudi,2011-12-01,2011,12,3.21
Thoothukudi,2012-01-01,2012,1,2.24
Thoothukudi,2012-02-01,2012,2,2.61
Thoothukudi,2012-03-01,2012,3,2.98
Thoothukudi,2012-04-01,2012,4,3.87
Thoothukudi,2012-05-01,2012,5,4.4
Thoothukudi,2012-06-01,2012,6,4.4
Thoothukudi,2012-07-01,2012,7,5.09
Thoothukudi,2012-08-01,2012,8,5.41
Thoothukudi,2012-09-01,2012,9,5.9
Thoothukudi,2012-10-01,2012,10,6.24
Thoothukudi,2012-11-01,2012,11,5.36
Thoothukudi,2012-12-01,2012,12,4.87
Thoothukudi,2013-01-01,2013,1,4.71
Thoothukudi,2013-02-01,2013,2,5.0
Thoothukudi,2013-03-01,2013,3,5.62
Thoothukudi,2013-04-01,2013,4,5.84
Thoothukudi,2013-05-01,2013,5,6.36
Thoothukudi,2013-06-01,2013,6,6.97
Thoothukudi,2013-07-01,2013,7,6.73
Thoothukudi,2013-08-01,2013,8,6.73
Thoothukudi,2013-09-01,2013,9,6.94
Thoothukudi,2013-10-01,2013,10,7.15
Thoothukudi,2013-11-01,2013,11,6.36
Thoothukudi,2013-12-01,2013,12,5.78
Thoothukudi,2014-01-01,2014,1,5.38
Thoothukudi,2014-02-01,2014,2,5.93
Thoothukudi,2014-03-01,2014,3,6.11
Thoothukudi,2014-04-01,2014,4,6.42
Thoothukudi,2014-05-01,2014,5,7.1
Thoothukudi,2014-06-01,2014,6,7.0
Thoothukudi,2014-07-01,2014,7,7.22
Thoothukudi,2014-08-01,2014,8,7.5
Thoothukudi,2014-09-01,2014,9,7.67
Thoothukudi,2014-10-01,2014,10,7.54
Thoothukudi,2014-11-01,2014,11,5.71
Thoothukudi,2014-12-01,2014,12,4.26
Thoothukudi,2015-01-01,2015,1,4.14
Thoothukudi,2015-02-01,2015,2,4.44
Thoothukudi,2015-03-01,2015,3,4.75
Thoothukudi,2015-04-01,2015,4,4.9
Thoothukudi,2015-05-01,2015,5,5.34
Thoothukudi,2015-06-01,2015,6,5.7
Thoothukudi,2015-07-01,2015,7,6.14
Thoothukudi,2015-08-01,2015,8,7.02
Thoothukudi,2015-09-01,2015,9,6.57
Thoothukudi,2015-10-01,2015,10,5.8
Thoothukudi,2015-11-01,2015,11,3.51
Thoothukudi,2016-01-01,2016,1,2.51
Thoothukudi,2016-02-01,2016,2,3.26
Thoothukudi,2016-03-01,2016,3,4.05
Thoothukudi,2016-04-01,2016,4,4.39
Thoothukudi,2016-05-01,2016,5,4.81
Thoothukudi,2016-06-01,2016,6,5.39
Thoothukudi,2016-07-01,2016,7,5.79
Thoothukudi,2016-08-01,2016,8,5.9
Thoothukudi,2016-09-01,2016,9,6.5
Thoothukudi,2016-10-01,2016,10,6.23
Thoothukudi,2016-11-01,2016,11,6.15
Thoothukudi,2017-01-01,2017,1,7.1
Thoothukudi,2017-02-01,2017,2,7.39
Thoothukudi,2017-03-01,2017,3,7.59
Thoothukudi,2017-04-01,2017,4,7.8
Thoothukudi,2017-05-01,2017,5,8.81
Thoothukudi,2017-06-01,2017,6,8.77
Thoothukudi,2017-07-01,2017,7,8.8
Thoothukudi,2017-08-01,2017,8,8.67
Thoothukudi,2017-09-01,2017,9,8.26
Thoothukudi,2017-10-01,2017,10,7.32
Thoothukudi,2017-11-01,2017,11,5.66
Thoothukudi,2018-01-01,2018,1,6.26
Thoothukudi,2018-02-01,2018,2,6.75
Thoothukudi,2018-03-01,2018,3,6.73
Thoothukudi,2018-04-01,2018,4,6.76
Thoothukudi,2018-05-01,2018,5,6.12
Thoothukudi,2018-06-01,2018,6,6.29
Thoothukudi,2018-07-01,2018,7,6.56
Thoothukudi,2018-08-01,2018,8,6.91
Thoothukudi,2018-09-01,2018,9,6.76
Thoothukudi,2018-10-01,2018,10,5.65
Thoothukudi,2018-11-01,2018,11,5.09
Thoothukudi,2019-01-01,2019,1,5.6
Thoothukudi,2019-02-01,2019,2,5.95
Thoothukudi,2019-03-01,2019,3,6.33
Thoothukudi,2019-04-01,2019,4,6.78
Thoothukudi,2019-05-01,2019,5,6.99
Thoothukudi,2019-06-01,2019,6,7.07
Thoothukudi,2019-07-01,2019,7,7.33
Thoothukudi,2019-08-01,2019,8,8.14
Thoothukudi,2019-09-01,2019,9,7.08
Thoothukudi,2019-10-01,2019,10,4.16
Thoothukudi,2019-11-01,2019,11,2.08
Thoothukudi,2020-01-01,2020,1,2.89
Thoothukudi,2020-02-01,2020,2,3.43
Thoothukudi,2020-03-01,2020,3,4.16
Thoothukudi,2020-04-01,2020,4,4.29
Thoothukudi,2020-05-01,2020,5,4.73
Thoothukudi,2020-06-01,2020,6,5.28
Thoothukudi,2020-07-01,2020,7,5.8
Thoothukudi,2020-08-01,2020,8,6.19
Thoothukudi,2020-09-01,2020,9,6.39
Thoothukudi,2020-10-01,2020,10,5.82
Thoothukudi,2020-11-01,2020,11,3.1
Thoothukudi,2020-12-01,2020,12,2.6799999999999997
Thoothukudi,2021-01-01,2021,1,2.26
Thoothukudi,2021-02-01,2021,2,2.71
Thoothukudi,2021-03-01,2021,3,3.23
Thoothukudi,2021-04-01,2021,4,3.41
Thoothukudi,2021-05-01,2021,5,3.78
Thoothukudi,2021-06-01,2021,6,4.13
Thoothukudi,2021-07-01,2021,7,4.53
Thoothukudi,2021-08-01,2021,8,4.87
Thoothukudi,2021-09-01,2021,9,4.99
Thoothukudi,2021-10-01,2021,10,3.98
Thoothukudi,2021-11-01,2021,11,2.01
Thoothukudi,2022-01-01,2022,1,2.73
Thoothukudi,2022-02-01,2022,2,3.14
Thoothukudi,2022-03-01,2022,3,3.62
Thoothukudi,2022-04-01,2022,4,3.35
Thoothukudi,2022-05-01,2022,5,4.05
Thoothukudi,2022-06-01,2022,6,4.61
Thoothukudi,2022-07-01,2022,7,4.4
Thoothukudi,2022-08-01,2022,8,4.52
Thoothukudi,2022-09-01,2022,9,4.93
Thoothukudi,2022-10-01,2022,10,4.28
Thoothukudi,2022-11-01,2022,11,3.59
Thoothukudi,2023-01-01,2023,1,3.99
Thoothukudi,2023-02-01,2023,2,4.72
Thoothukudi,2023-03-01,2023,3,5.1
Thoothukudi,2023-04-01,2023,4,5.02
Thoothukudi,2023-05-01,2023,5,4.94
Thoothukudi,2023-06-01,2023,6,5.69
Thoothukudi,2023-07-01,2023,7,5.67
Thoothukudi,2023-08-01,2023,8,5.82
Thoothukudi,2023-09-01,2023,9,5.85
Thoothukudi,2023-10-01,2023,10,5.35
Thoothukudi,2023-11-01,2023,11,3.56
Thoothukudi,2024-01-01,2024,1,2.29
Thoothukudi,2024-02-01,2024,2,2.7
Thoothukudi,2024-03-01,2024,3,3.23
Thoothukudi,2024-04-01,2024,4,3.78
Thoothukudi,2024-05-01,2024,5,3.81
Thoothukudi,2024-06-01,2024,6,4.31
Thoothukudi,2024-07-01,2024,7,5.05
Thoothukudi,2024-08-01,2024,8,5.07
Thoothukudi,2024-09-01,2024,9,5.07
Thoothukudi,2024-10-01,2024,10,4.83
Thoothukudi,2024-11-01,2024,11,4.3
Thoothukudi,2025-01-01,2025,1,3.28
Thoothukudi,2025-02-01,2025,2,3.53
Thoothukudi,2025-03-01,2025,3,3.83
Thoothukudi,2025-04-01,2025,4,5.51
Thoothukudi,2025-05-01,2025,5,3.83
Thoothukudi,2025-06-01,2025,6,4.32
Thoothukudi,2025-07-01,2025,7,3.53
Thoothukudi,2025-08-01,2025,8,3.64
Thoothukudi,2025-09-01,2025,9,3.64
Thoothukudi,2025-10-01,2025,10,5.51
Thoothukudi,2025-11-01,2025,11,4.78
Thoothukudi,2025-12-01,2025,12,5.35
Tiruchirappalli,2011-01-01,2011,1,6.45
Tiruchirappalli,2011-02-01,2011,2,6.69
Tiruchirappalli,2011-03-01,2011,3,7.19
Tiruchirappalli,2011-04-01,2011,4,7.28
Tiruchirappalli,2011-05-01,2011,5,7.53
Tiruchirappalli,2011-06-01,2011,6,8.8
Tiruchirappalli,2011-07-01,2011,7,8.57
Tiruchirappalli,2011-08-01,2011,8,8.92
Tiruchirappalli,2011-11-01,2011,11,6.99
Tiruchirappalli,2011-12-01,2011,12,6.39
Tiruchirappalli,2012-01-01,2012,1,5.37
Tiruchirappalli,2012-02-01,2012,2,5.72
Tiruchirappalli,2012-03-01,2012,3,6.57
Tiruchirappalli,2012-04-01,2012,4,6.96
Tiruchirappalli,2012-05-01,2012,5,6.8
Tiruchirappalli,2012-06-01,2012,6,7.13
Tiruchirappalli,2012-07-01,2012,7,8.45
Tiruchirappalli,2012-08-01,2012,8,8.24
Tiruchirappalli,2012-09-01,2012,9,8.6
Tiruchirappalli,2012-10-01,2012,10,8.57
Tiruchirappalli,2012-11-01,2012,11,8.86
Tiruchirappalli,2012-12-01,2012,12,7.9
Tiruchirappalli,2013-01-01,2013,1,8.72
Tiruchirappalli,2013-02-01,2013,2,9.57
Tiruchirappalli,2013-03-01,2013,3,9.72
Tiruchirappalli,2013-04-01,2013,4,10.56
Tiruchirappalli,2013-05-01,2013,5,9.41
Tiruchirappalli,2013-06-01,2013,6,11.46
Tiruchirappalli,2013-07-01,2013,7,11.66
Tiruchirappalli,2013-08-01,2013,8,10.56
Tiruchirappalli,2013-09-01,2013,9,11.91
Tiruchirappalli,2013-10-01,2013,10,11.71
Tiruchirappalli,2013-11-01,2013,11,11.3
Tiruchirappalli,2013-12-01,2013,12,10.84
Tiruchirappalli,2014-01-01,2014,1,10.1
Tiruchirappalli,2014-02-01,2014,2,11.57
Tiruchirappalli,2014-03-01,2014,3,11.08
Tiruchirappalli,2014-04-01,2014,4,11.08
Tiruchirappalli,2014-05-01,2014,5,12.26
Tiruchirappalli,2014-06-01,2014,6,12.26
Tiruchirappalli,2014-07-01,2014,7,13.0
Tiruchirappalli,2014-08-01,2014,8,12.36
Tiruchirappalli,2014-09-01,2014,9,12.55
Tiruchirappalli,2014-10-01,2014,10,11.99
Tiruchirappalli,2014-11-01,2014,11,11.67
Tiruchirappalli,2014-12-01,2014,12,9.66
Tiruchirappalli,2015-01-01,2015,1,11.27
Tiruchirappalli,2015-02-01,2015,2,11.63
Tiruchirappalli,2015-03-01,2015,3,13.1
Tiruchirappalli,2015-04-01,2015,4,12.82
Tiruchirappalli,2015-05-01,2015,5,12.44
Tiruchirappalli,2015-06-01,2015,6,12.98
Tiruchirappalli,2015-07-01,2015,7,12.89
Tiruchirappalli,2015-08-01,2015,8,10.69
Tiruchirappalli,2015-09-01,2015,9,10.33
Tiruchirappalli,2015-10-01,2015,10,8.05
Tiruchirappalli,2015-11-01,2015,11,6.98
Tiruchirappalli,2016-01-01,2016,1,6.92
Tiruchirappalli,2016-02-01,2016,2,10.98
Tiruchirappalli,2016-03-01,2016,3,7.85
Tiruchirappalli,2016-04-01,2016,4,8.6
Tiruchirappalli,2016-05-01,2016,5,9.07
Tiruchirappalli,2016-06-01,2016,6,9.0
Tiruchirappalli,2016-07-01,2016,7,8.89
Tiruchirappalli,2016-08-01,2016,8,9.39
Tiruchirappalli,2016-09-01,2016,9,9.69
Tiruchirappalli,2016-10-01,2016,10,9.83
Tiruchirappalli,2016-11-01,2016,11,9.88
Tiruchirappalli,2017-01-01,2017,1,10.79
Tiruchirappalli,2017-02-01,2017,2,11.64
Tiruchirappalli,2017-03-01,2017,3,11.65
Tiruchirappalli,2017-04-01,2017,4,12.27
Tiruchirappalli,2017-05-01,2017,5,12.97
Tiruchirappalli,2017-06-01,2017,6,13.04
Tiruchirappalli,2017-07-01,2017,7,13.59
Tiruchirappalli,2017-08-01,2017,8,12.88
Tiruchirappalli,2017-09-01,2017,9,11.38
Tiruchirappalli,2017-10-01,2017,10,9.75
Tiruchirappalli,2017-11-01,2017,11,8.82
Tiruchirappalli,2018-01-01,2018,1,8.56
Tiruchirappalli,2018-02-01,2018,2,9.11
Tiruchirappalli,2018-03-01,2018,3,9.42
Tiruchirappalli,2018-04-01,2018,4,10.27
Tiruchirappalli,2018-05-01,2018,5,10.25
Tiruchirappalli,2018-06-01,2018,6,10.59
Tiruchirappalli,2018-07-01,2018,7,10.7
Tiruchirappalli,2018-08-01,2018,8,11.41
Tiruchirappalli,2018-09-01,2018,9,11.02
Tiruchirappalli,2018-10-01,2018,10,10.81
Tiruchirappalli,2018-11-01,2018,11,10.17
Tiruchirappalli,2019-01-01,2019,1,9.87
Tiruchirappalli,2019-02-01,2019,2,10.33
Tiruchirappalli,2019-03-01,2019,3,10.96
Tiruchirappalli,2019-04-01,2019,4,7.78
Tiruchirappalli,2019-05-01,2019,5,10.75
Tiruchirappalli,2019-06-01,2019,6,11.76
Tiruchirappalli,2019-07-01,2019,7,12.22
Tiruchirappalli,2019-08-01,2019,8,12.02
Tiruchirappalli,2019-09-01,2019,9,10.74
Tiruchirappalli,2019-10-01,2019,10,8.85
Tiruchirappalli,2019-11-01,2019,11,7.44
Tiruchirappalli,2020-01-01,2020,1,8.0
Tiruchirappalli,2020-02-01,2020,2,8.5
Tiruchirappalli,2020-03-01,2020,3,9.36
Tiruchirappalli,2020-04-01,2020,4,9.88
Tiruchirappalli,2020-05-01,2020,5,10.62
Tiruchirappalli,2020-06-01,2020,6,10.48
Tiruchirappalli,2020-07-01,2020,7,10.18
Tiruchirappalli,2020-08-01,2020,8,9.7
Tiruchirappalli,2020-09-01,2020,9,8.47
Tiruchirappalli,2020-10-01,2020,10,8.43
Tiruchirappalli,2020-11-01,2020,11,7.21
Tiruchirappalli,2020-12-01,2020,12,6.725
Tiruchirappalli,2021-01-01,2021,1,6.24
Tiruchirappalli,2021-02-01,2021,2,6.56
Tiruchirappalli,2021-03-01,2021,3,7.33
Tiruchirappalli,2021-04-01,2021,4,7.97
Tiruchirappalli,2021-05-01,2021,5,8.19
Tiruchirappalli,2021-06-01,2021,6,8.17
Tiruchirappalli,2021-07-01,2021,7,7.87
Tiruchirappalli,2021-08-01,2021,8,7.92
Tiruchirappalli,2021-09-01,2021,9,7.38
Tiruchirappalli,2021-10-01,2021,10,6.18
Tiruchirappalli,2021-11-01,2021,11,2.9
Tiruchirappalli,2022-01-01,2022,1,3.5
Tiruchirappalli,2022-02-01,2022,2,3.83
Tiruchirappalli,2022-03-01,2022,3,4.38
Tiruchirappalli,2022-04-01,2022,4,4.77
Tiruchirappalli,2022-05-01,2022,5,5.18
Tiruchirappalli,2022-06-01,2022,6,5.26
Tiruchirappalli,2022-07-01,2022,7,4.94
Tiruchirappalli,2022-08-01,2022,8,4.44
Tiruchirappalli,2022-09-01,2022,9,4.03
Tiruchirappalli,2022-10-01,2022,10,3.6
Tiruchirappalli,2022-11-01,2022,11,3.33
Tiruchirappalli,2023-01-01,2023,1,3.99
Tiruchirappalli,2023-02-01,2023,2,5.53
Tiruchirappalli,2023-03-01,2023,3,6.17
Tiruchirappalli,2023-04-01,2023,4,6.07
Tiruchirappalli,2023-05-01,2023,5,6.23
Tiruchirappalli,2023-06-01,2023,6,6.59
Tiruchirappalli,2023-07-01,2023,7,6.33
Tiruchirappalli,2023-08-01,2023,8,5.55
Tiruchirappalli,2023-09-01,2023,9,5.41
Tiruchirappalli,2023-10-01,2023,10,5.19
Tiruchirappalli,2023-11-01,2023,11,5.06
Tiruchirappalli,2024-01-01,2024,1,6.12
Tiruchirappalli,2024-02-01,2024,2,6.73
Tiruchirappalli,2024-03-01,2024,3,7.91
Tiruchirappalli,2024-04-01,2024,4,8.27
Tiruchirappalli,2024-05-01,2024,5,7.24
Tiruchirappalli,2024-06-01,2024,6,6.75
Tiruchirappalli,2024-07-01,2024,7,7.3
Tiruchirappalli,2024-08-01,2024,8,6.6
Tiruchirappalli,2024-09-01,2024,9,6.6
Tiruchirappalli,2024-10-01,2024,10,5.45
Tiruchirappalli,2024-11-01,2024,11,4.6
Tiruchirappalli,2025-01-01,2025,1,4.33
Tiruchirappalli,2025-02-01,2025,2,4.71
Tiruchirappalli,2025-03-01,2025,3,5.4
Tiruchirappalli,2025-04-01,2025,4,5.67
Tiruchirappalli,2025-05-01,2025,5,5.4
Tiruchirappalli,2025-06-01,2025,6,5.53
Tiruchirappalli,2025-07-01,2025,7,4.71
Tiruchirappalli,2025-08-01,2025,8,5.08
Tiruchirappalli,2025-09-01,2025,9,5.08
Tiruchirappalli,2025-10-01,2025,10,5.67
Tiruchirappalli,2025-11-01,2025,11,6.03
Tiruchirappalli,2025-12-01,2025,12,5.89
Tirunelveli,2011-01-01,2011,1,5.01
Tirunelveli,2011-02-01,2011,2,5.44
Tirunelveli,2011-03-01,2011,3,6.03
Tirunelveli,2011-04-01,2011,4,6.43
Tirunelveli,2011-05-01,2011,5,6.63
Tirunelveli,2011-06-01,2011,6,7.17
Tirunelveli,2011-07-01,2011,7,8.15
Tirunelveli,2011-08-01,2011,8,8.55
Tirunelveli,2011-11-01,2011,11,5.83
Tirunelveli,2011-12-01,2011,12,4.61
Tirunelveli,2012-01-01,2012,1,3.41
Tirunelveli,2012-02-01,2012,2,3.8
Tirunelveli,2012-03-01,2012,3,4.33
Tirunelveli,2012-04-01,2012,4,5.88
Tirunelveli,2012-05-01,2012,5,5.21
Tirunelveli,2012-06-01,2012,6,5.21
Tirunelveli,2012-07-01,2012,7,6.37
Tirunelveli,2012-08-01,2012,8,7.1
Tirunelveli,2012-09-01,2012,9,7.51
Tirunelveli,2012-10-01,2012,10,8.24
Tirunelveli,2012-11-01,2012,11,5.11
Tirunelveli,2012-12-01,2012,12,5.44
Tirunelveli,2013-01-01,2013,1,6.07
Tirunelveli,2013-02-01,2013,2,7.04
Tirunelveli,2013-03-01,2013,3,7.92
Tirunelveli,2013-04-01,2013,4,6.66
Tirunelveli,2013-05-01,2013,5,6.73
Tirunelveli,2013-06-01,2013,6,7.19
Tirunelveli,2013-07-01,2013,7,7.54
Tirunelveli,2013-08-01,2013,8,7.54
Tirunelveli,2013-09-01,2013,9,7.96
Tirunelveli,2013-10-01,2013,10,8.36
Tirunelveli,2013-11-01,2013,11,7.82
Tirunelveli,2013-12-01,2013,12,6.62
Tirunelveli,2014-01-01,2014,1,6.54
Tirunelveli,2014-02-01,2014,2,7.13
Tirunelveli,2014-03-01,2014,3,7.12
Tirunelveli,2014-04-01,2014,4,7.67
Tirunelveli,2014-05-01,2014,5,8.25
Tirunelveli,2014-06-01,2014,6,7.46
Tirunelveli,2014-07-01,2014,7,8.18
Tirunelveli,2014-08-01,2014,8,9.06
Tirunelveli,2014-09-01,2014,9,9.59
Tirunelveli,2014-10-01,2014,10,9.16
Tirunelveli,2014-11-01,2014,11,6.06
Tirunelveli,2014-12-01,2014,12,4.02
Tirunelveli,2015-01-01,2015,1,4.25
Tirunelveli,2015-02-01,2015,2,4.75
Tirunelveli,2015-03-01,2015,3,4.84
Tirunelveli,2015-04-01,2015,4,4.99
Tirunelveli,2015-05-01,2015,5,5.18
Tirunelveli,2015-06-01,2015,6,5.6
Tirunelveli,2015-07-01,2015,7,6.37
Tirunelveli,2015-08-01,2015,8,7.04
Tirunelveli,2015-09-01,2015,9,7.38
Tirunelveli,2015-10-01,2015,10,4.99
Tirunelveli,2015-11-01,2015,11,1.75
Tirunelveli,2016-01-01,2016,1,2.18
Tirunelveli,2016-02-01,2016,2,2.92
Tirunelveli,2016-03-01,2016,3,3.99
Tirunelveli,2016-04-01,2016,4,4.77
Tirunelveli,2016-05-01,2016,5,5.26
Tirunelveli,2016-06-01,2016,6,5.43
Tirunelveli,2016-07-01,2016,7,6.1
Tirunelveli,2016-08-01,2016,8,7.06
Tirunelveli,2016-09-01,2016,9,7.66
Tirunelveli,2016-10-01,2016,10,7.74
Tirunelveli,2016-11-01,2016,11,7.49
Tirunelveli,2017-01-01,2017,1,8.65
Tirunelveli,2017-02-01,2017,2,9.43
Tirunelveli,2017-03-01,2017,3,9.49
Tirunelveli,2017-04-01,2017,4,9.75
Tirunelveli,2017-05-01,2017,5,10.2
Tirunelveli,2017-06-01,2017,6,10.32
Tirunelveli,2017-07-01,2017,7,10.69
Tirunelveli,2017-08-01,2017,8,10.66
Tirunelveli,2017-09-01,2017,9,10.29
Tirunelveli,2017-10-01,2017,10,8.41
Tirunelveli,2017-11-01,2017,11,5.94
Tirunelveli,2018-01-01,2018,1,5.64
Tirunelveli,2018-02-01,2018,2,6.49
Tirunelveli,2018-03-01,2018,3,6.3
Tirunelveli,2018-04-01,2018,4,6.66
Tirunelveli,2018-05-01,2018,5,6.4
Tirunelveli,2018-06-01,2018,6,7.21
Tirunelveli,2018-07-01,2018,7,7.42
Tirunelveli,2018-08-01,2018,8,7.29
Tirunelveli,2018-09-01,2018,9,6.99
Tirunelveli,2018-10-01,2018,10,5.34
Tirunelveli,2018-11-01,2018,11,4.57
Tirunelveli,2019-01-01,2019,1,4.59
Tirunelveli,2019-02-01,2019,2,5.12
Tirunelveli,2019-03-01,2019,3,6.06
Tirunelveli,2019-04-01,2019,4,6.89
Tirunelveli,2019-05-01,2019,5,7.61
Tirunelveli,2019-06-01,2019,6,8.17
Tirunelveli,2019-07-01,2019,7,8.52
Tirunelveli,2019-08-01,2019,8,8.53
Tirunelveli,2019-09-01,2019,9,7.91
Tirunelveli,2019-10-01,2019,10,4.76
Tirunelveli,2019-11-01,2019,11,3.21
Tirunelveli,2020-01-01,2020,1,3.39
Tirunelveli,2020-02-01,2020,2,4.13
Tirunelveli,2020-03-01,2020,3,4.8
Tirunelveli,2020-04-01,2020,4,5.22
Tirunelveli,2020-05-01,2020,5,5.56
Tirunelveli,2020-06-01,2020,6,6.73
Tirunelveli,2020-07-01,2020,7,7.22
Tirunelveli,2020-08-01,2020,8,6.85
Tirunelveli,2020-09-01,2020,9,6.78
Tirunelveli,2020-10-01,2020,10,7.1
